order_name,family_name,is_areal,avibase_id,ebird_species_code,birds_of_the_world_url,common_name,scientific_name,soi_number_loggers_approx_raw,body_mass_g,tagged_previously
Passeriformes,Pipridae,False,AVIBASE-1717C993,orbman1,https://birdsoftheworld.org/bow/species/orbman1/,Orange-bellied Manakin,Lepidothrix suavissima,,8.5,
Passeriformes,Leiothrichidae,False,AVIBASE-C4F17E29,orbbab1,https://birdsoftheworld.org/bow/species/orbbab1/,Orange-billed Babbler,Argya rufescens,,64.5,
Passeriformes,Turdidae,False,AVIBASE-7FC3681F,obnthr1,https://birdsoftheworld.org/bow/species/obnthr1/,Orange-billed Nightingale-Thrush,Catharus aurantiirostris,,29.8,
Passeriformes,Passerellidae,False,AVIBASE-DDB56D82,orbspa1,https://birdsoftheworld.org/bow/species/orbspa1/,Orange-billed Sparrow,Arremon aurantiirostris,,34.5,
Passeriformes,Cardinalidae,False,AVIBASE-FCD5D1E4,orbbun1,https://birdsoftheworld.org/bow/species/orbbun1/,Orange-breasted Bunting,Passerina leclancherii,,14.0,
Passeriformes,Malaconotidae,False,AVIBASE-F3DCCA8F,subbus1,https://birdsoftheworld.org/bow/species/subbus1/,Orange-breasted Bushshrike,Chlorophoneus sulfureopectus,,27.1,
Passeriformes,Muscicapidae,False,AVIBASE-0DD78D2A,obfrob1,https://birdsoftheworld.org/bow/species/obfrob1/,Orange-breasted Forest Robin,Stiphrornis erythrothorax,,15.6,
Passeriformes,Cotingidae,False,AVIBASE-3793CD75,orbfru1,https://birdsoftheworld.org/bow/species/orbfru1/,Orange-breasted Fruiteater,Pipreola jucunda,,57.0,
Passeriformes,Leiothrichidae,False,AVIBASE-946F5D45,orblau1,https://birdsoftheworld.org/bow/species/orblau1/,Orange-breasted Laughingthrush,Garrulax annamensis,,78.8,
Passeriformes,Nectariniidae,False,AVIBASE-02B06535,orbsun2,https://birdsoftheworld.org/bow/species/orbsun2/,Orange-breasted Sunbird,Anthobaphes violacea,,9.4,
Passeriformes,Furnariidae,False,AVIBASE-829AE151,orbtho1,https://birdsoftheworld.org/bow/species/orbtho1/,Orange-breasted Thornbird,Phacellodomus ferrugineigula,,24.5,
Passeriformes,Estrildidae,False,AVIBASE-ECC40D44,zebwax2,https://birdsoftheworld.org/bow/species/zebwax2/,Orange-breasted Waxbill,Amandava subflava,,7.4,
Passeriformes,Thraupidae,False,AVIBASE-E176F6C4,orbhem1,https://birdsoftheworld.org/bow/species/orbhem1/,Orange-browed Hemispingus,Kleinothraupis calophrys,,19.3,
Passeriformes,Meliphagidae,False,AVIBASE-680E7394,orchon1,https://birdsoftheworld.org/bow/species/orchon1/,Orange-cheeked Honeyeater,Meliphaga chrysogenys,,69.5,
Passeriformes,Estrildidae,False,AVIBASE-1E79A7D7,orcwax,https://birdsoftheworld.org/bow/species/orcwax/,Orange-cheeked Waxbill,Estrilda melpoda,,7.6,
Passeriformes,Pipridae,False,AVIBASE-3C01B44C,orcman1,https://birdsoftheworld.org/bow/species/orcman1/,Orange-collared Manakin,Manacus aurantiacus,,15.5,
Passeriformes,Tyrannidae,False,AVIBASE-F9FB9FEE,orcfly1,https://birdsoftheworld.org/bow/species/orcfly1/,Orange-crested Flycatcher,Myiophobus phoenicomitra,,11.0,
Passeriformes,Pipridae,False,AVIBASE-9A003ACA,orcman3,https://birdsoftheworld.org/bow/species/orcman3/,Orange-crested Manakin,Heterocercus aurantiivertex,,21.5,
Passeriformes,Fringillidae,False,AVIBASE-692B43A6,orceup1,https://birdsoftheworld.org/bow/species/orceup1/,Orange-crowned Euphonia,Euphonia saturata,,13.3,
Passeriformes,Maluridae,False,AVIBASE-4068F62F,orcfai1,https://birdsoftheworld.org/bow/species/orcfai1/,Orange-crowned Fairywren,Clytomyias insignis,,12.4,
Passeriformes,Icteridae,False,AVIBASE-A27737B7,orcori1,https://birdsoftheworld.org/bow/species/orcori1/,Orange-crowned Oriole,Icterus auricapillus,,32.2,
Passeriformes,Parulidae,False,AVIBASE-FFF61080,orcwar,https://birdsoftheworld.org/bow/species/orcwar/,Orange-crowned Warbler,Leiothlypis celata,,9.2,
Passeriformes,Thraupidae,False,AVIBASE-E8B48699,oretan1,https://birdsoftheworld.org/bow/species/oretan1/,Orange-eared Tanager,Chlorochrysa calliparaea,,17.0,
Passeriformes,Tyrannidae,False,AVIBASE-E9FEA494,orefly1,https://birdsoftheworld.org/bow/species/orefly1/,Orange-eyed Flatbill,Tolmomyias traylori,,11.5,
Passeriformes,Furnariidae,False,AVIBASE-E1BA166E,oretho1,https://birdsoftheworld.org/bow/species/oretho1/,Orange-eyed Thornbird,Phacellodomus erythrophthalmus,,24.5,
Passeriformes,Furnariidae,False,AVIBASE-6E14FE47,orfplu2,https://birdsoftheworld.org/bow/species/orfplu2/,Orange-fronted Plushcrown,Metopothrix aurantiaca,,11.2,
Passeriformes,Thraupidae,False,AVIBASE-09191B98,ofyfin1,https://birdsoftheworld.org/bow/species/ofyfin1/,Orange-fronted Yellow Finch,Sicalis columbiana,,13.4,
Passeriformes,Thraupidae,False,AVIBASE-B185095D,orhtan1,https://birdsoftheworld.org/bow/species/orhtan1/,Orange-headed Tanager,Thlypopsis sordida,,17.0,
Passeriformes,Turdidae,False,AVIBASE-F82540A0,orhthr1,https://birdsoftheworld.org/bow/species/orhthr1/,Orange-headed Thrush,Geokichla citrina,,53.3,
Passeriformes,Turdidae,False,AVIBASE-63802CCE,orbthr1,https://birdsoftheworld.org/bow/species/orbthr1/,Orange-sided Thrush,Geokichla peronii,,49.5,
Passeriformes,Pycnonotidae,False,AVIBASE-6EFA005F,orsbul3,https://birdsoftheworld.org/bow/species/orsbul3/,Orange-spotted Bulbul,Pycnonotus bimaculatus,,30.0,
Passeriformes,Thraupidae,False,AVIBASE-1734388D,orttan1,https://birdsoftheworld.org/bow/species/orttan1/,Orange-throated Tanager,Wetmorethraupis sterrhopteron,,50.2,
Passeriformes,Nectariniidae,False,AVIBASE-3933216D,ortspi1,https://birdsoftheworld.org/bow/species/ortspi1/,Orange-tufted Spiderhunter,Arachnothera flammifera,,11.8,
Passeriformes,Nectariniidae,False,AVIBASE-693FC6FD,ortsun3,https://birdsoftheworld.org/bow/species/ortsun3/,Orange-tufted Sunbird,Cinnyris bouvieri,,8.7,
Passeriformes,Estrildidae,False,AVIBASE-6A1ED1C2,orwpyt1,https://birdsoftheworld.org/bow/species/orwpyt1/,Orange-winged Pytilia,Pytilia afra,,16.6,
Passeriformes,Thraupidae,False,AVIBASE-0B691E17,orange1,https://birdsoftheworld.org/bow/species/orange1/,Orangequit,Euneornis campestris,,16.0,
Passeriformes,Icteridae,False,AVIBASE-000482C9,orcori,https://birdsoftheworld.org/bow/species/orcori/,Orchard Oriole,Icterus spurius,,19.4,
Passeriformes,Campephagidae,False,AVIBASE-7B64BB7F,,https://birdsoftheworld.org/bow/species/larcuc11/,Oriental Cuckooshrike,Coracina javensis,,94.5,
Passeriformes,Fringillidae,False,AVIBASE-684A6610,origre,https://birdsoftheworld.org/bow/species/origre/,Oriental Greenfinch,Chloris sinica,,18.6,
Passeriformes,Corvidae,False,AVIBASE-7D3B961F,orimag1,https://birdsoftheworld.org/bow/species/orimag1/,Oriental Magpie,Pica serica,,217.5,
Passeriformes,Muscicapidae,False,AVIBASE-D112C938,magrob,https://birdsoftheworld.org/bow/species/magrob/,Oriental Magpie-Robin,Copsychus saularis,,36.0,
Passeriformes,Acrocephalidae,False,AVIBASE-9A6953ED,orrwar1,https://birdsoftheworld.org/bow/species/orrwar1/,Oriental Reed Warbler,Acrocephalus orientalis,,23.5,
Passeriformes,Alaudidae,False,AVIBASE-E988F1D5,orisky1,https://birdsoftheworld.org/bow/species/orisky1/,Oriental Skylark,Alauda gulgula,,26.3,
Passeriformes,Teretistridae,False,AVIBASE-F40FB0E8,oriwar1,https://birdsoftheworld.org/bow/species/oriwar1/,Oriente Warbler,Teretistris fornsi,,9.7,
Passeriformes,Thraupidae,False,AVIBASE-4D6CD9F6,orisal1,https://birdsoftheworld.org/bow/species/orisal1/,Orinoco Saltator,Saltator orenocensis,,33.7,
Passeriformes,Furnariidae,False,AVIBASE-22823A64,orisof1,https://birdsoftheworld.org/bow/species/orisof1/,Orinoco Softtail,Thripophaga cherriei,,12.8,
Passeriformes,Icteridae,False,AVIBASE-2F92B333,oribla1,https://birdsoftheworld.org/bow/species/oribla1/,Oriole Blackbird,Gymnomystax mexicanus,,98.0,
Passeriformes,Fringillidae,False,AVIBASE-80B649D4,orifin1,https://birdsoftheworld.org/bow/species/orifin1/,Oriole Finch,Linurgus olivaceus,,20.3,
Passeriformes,Cisticolidae,False,AVIBASE-31557605,oriwar2,https://birdsoftheworld.org/bow/species/oriwar2/,Oriole Warbler,Hypergerus atriceps,,29.8,
Passeriformes,Pachycephalidae,False,AVIBASE-5CEC5B70,,https://birdsoftheworld.org/bow/species/oriwhi1/,Oriole Whistler,Pachycephala orioloides,,42.7,
Passeriformes,Tyrannidae,False,AVIBASE-8897A0C5,ornfly1,https://birdsoftheworld.org/bow/species/ornfly1/,Ornate Flycatcher,Myiotriccus ornatus,,9.9,
Passeriformes,Meliphagidae,False,AVIBASE-F945FBE3,ornmel1,https://birdsoftheworld.org/bow/species/ornmel1/,Ornate Melidectes,Melidectes torquatus,,44.9,
Passeriformes,Pittidae,False,AVIBASE-86D1B826,elepit2,https://birdsoftheworld.org/bow/species/elepit2/,Ornate Pitta,Pitta concinna,,56.6,
Passeriformes,Thamnophilidae,False,AVIBASE-643037FC,ornant1,https://birdsoftheworld.org/bow/species/ornant1/,Ornate Stipplethroat,Epinecrophylla ornata,,9.4,
Passeriformes,Nectariniidae,False,AVIBASE-8885A375,olbsun4,https://birdsoftheworld.org/bow/species/olbsun4/,Ornate Sunbird,Cinnyris ornatus,,,
Passeriformes,Emberizidae,False,AVIBASE-47210561,ortbun1,https://birdsoftheworld.org/bow/species/ortbun1/,Ortolan Bunting,Emberiza hortulana,,19.9,
Passeriformes,Fringillidae,False,AVIBASE-AC2EDFEE,ou,https://birdsoftheworld.org/bow/species/ou/,Ou,Psittirostra psittacea,,28.6,
Passeriformes,Nectariniidae,False,AVIBASE-F2C131F9,oussun2,https://birdsoftheworld.org/bow/species/oussun2/,Oustalet's Sunbird,Cinnyris oustaleti,,8.1,
Passeriformes,Tyrannidae,False,AVIBASE-32A18E56,oustyr1,https://birdsoftheworld.org/bow/species/oustyr1/,Oustalet's Tyrannulet,Phylloscartes oustaleti,,10.0,
Passeriformes,Parulidae,False,AVIBASE-CEA5B6AA,ovenbi1,https://birdsoftheworld.org/bow/species/ovenbi1/,Ovenbird,Seiurus aurocapilla,,18.8,
Passeriformes,Paridae,False,AVIBASE-3A79F96B,vartit4,https://birdsoftheworld.org/bow/species/vartit4/,Owston's Tit,Sittiparus owstoni,,17.0,
Passeriformes,Grallariidae,False,AVIBASE-53392BEC,oxaant1,https://birdsoftheworld.org/bow/species/oxaant1/,Oxapampa Antpitta,Grallaria centralis,,42.3,
Passeriformes,Thamnophilidae,False,AVIBASE-9E1460BD,pacant,https://birdsoftheworld.org/bow/species/pacant/,Pacific Antwren,Myrmotherula pacifica,,10.1,
Passeriformes,Tyrannidae,False,AVIBASE-31842F4A,pacela1,https://birdsoftheworld.org/bow/species/pacela1/,Pacific Elaenia,Myiopagis subplacens,,15.9,
Passeriformes,Tyrannidae,False,AVIBASE-BD2E79A9,pacfla1,https://birdsoftheworld.org/bow/species/pacfla1/,Pacific Flatbill,Rhynchocyclus pacificus,,25.0,
Passeriformes,Furnariidae,False,AVIBASE-09CA444F,palhor4,https://birdsoftheworld.org/bow/species/palhor4/,Pacific Hornero,Furnarius cinnamomeus,,,
Passeriformes,Petroicidae,False,AVIBASE-7F84E3A3,,https://birdsoftheworld.org/bow/species/pacrob1/,Pacific Robin,Petroica pusilla,,11.4,
Passeriformes,Hirundinidae,True,AVIBASE-466C01C2,pacswa4,https://birdsoftheworld.org/bow/species/pacswa1/,Pacific Swallow,Hirundo javanica,,,
Passeriformes,Furnariidae,False,AVIBASE-399DC574,buftuf3,https://birdsoftheworld.org/bow/species/buftuf3/,Pacific Tuftedcheek,Pseudocolaptes johnsoni,,,
Passeriformes,Troglodytidae,False,AVIBASE-CF5B7A9D,pacwre1,https://birdsoftheworld.org/bow/species/pacwre1/,Pacific Wren,Troglodytes pacificus,,9.4,
Passeriformes,Motacillidae,False,AVIBASE-57A0C80B,oripip1,https://birdsoftheworld.org/bow/species/oripip1/,Paddyfield Pipit,Anthus rufulus,,20.4,
Passeriformes,Acrocephalidae,False,AVIBASE-781FE53F,padwar1,https://birdsoftheworld.org/bow/species/padwar1/,Paddyfield Warbler,Acrocephalus agricola,,9.6,
Passeriformes,Acrocephalidae,False,AVIBASE-BBD2AC0C,pagrew1,https://birdsoftheworld.org/bow/species/pagrew1/,Pagan Reed Warbler,Acrocephalus yamashinae,,,
Passeriformes,Cardinalidae,False,AVIBASE-0BDB87DE,paibun,https://birdsoftheworld.org/bow/species/paibun/,Painted Bunting,Passerina ciris,10.0,15.5,multi-sensor
Passeriformes,Estrildidae,False,AVIBASE-AA669EFC,paifir1,https://birdsoftheworld.org/bow/species/paifir1/,Painted Finch,Emblema pictum,,10.4,
Passeriformes,Meliphagidae,False,AVIBASE-56DDD096,paihon1,https://birdsoftheworld.org/bow/species/paihon1/,Painted Honeyeater,Grantiella picta,,21.5,
Passeriformes,Pipridae,False,AVIBASE-CA46A1E1,paiman1,https://birdsoftheworld.org/bow/species/paiman1/,Painted Manakin,Machaeropterus eckelberryi,,9.3,
Passeriformes,Cinclosomatidae,False,AVIBASE-7D5425AD,paqthr1,https://birdsoftheworld.org/bow/species/paqthr1/,Painted Quail-thrush,Cinclosoma ajax,,65.3,
Passeriformes,Tyrannidae,False,AVIBASE-35626642,patfly1,https://birdsoftheworld.org/bow/species/patfly1/,Painted Tody-Flycatcher,Todirostrum pictum,,6.8,
Passeriformes,Parulidae,False,AVIBASE-3255D987,paired,https://birdsoftheworld.org/bow/species/paired/,Painted Whitestart,Myioborus pictus,,9.8,
Passeriformes,Leiothrichidae,False,AVIBASE-7BF8790B,kerlau2,https://birdsoftheworld.org/bow/species/kerlau2/,Palani Laughingthrush,Montecincla fairbanki,,45.5,
Passeriformes,Cettiidae,False,AVIBASE-70419673,pabwar1,https://birdsoftheworld.org/bow/species/pabwar1/,Palau Bush Warbler,Horornis annae,,18.5,
Passeriformes,Campephagidae,False,AVIBASE-D399D02C,cicada4,https://birdsoftheworld.org/bow/species/cicada4/,Palau Cicadabird,Edolisoma monacha,,,
Passeriformes,Rhipiduridae,False,AVIBASE-D7D8F728,palfan1,https://birdsoftheworld.org/bow/species/palfan1/,Palau Fantail,Rhipidura lepida,,15.0,
Passeriformes,Monarchidae,False,AVIBASE-EE035E28,palfly3,https://birdsoftheworld.org/bow/species/palfly3/,Palau Flycatcher,Myiagra erythrops,,12.1,
Passeriformes,Muscicapidae,False,AVIBASE-37C2CC2E,pabfly1,https://birdsoftheworld.org/bow/species/pabfly1/,Palawan Blue Flycatcher,Cyornis lemprieri,,21.5,
Passeriformes,Pycnonotidae,False,AVIBASE-50D0244D,gytbul1,https://birdsoftheworld.org/bow/species/gytbul1/,Palawan Bulbul,Alophoixus frater,,44.8,
Passeriformes,Corvidae,False,AVIBASE-D29583DE,slbcro7,https://birdsoftheworld.org/bow/species/slbcro7/,Palawan Crow,Corvus pusillus,,,
Passeriformes,Dicruridae,False,AVIBASE-57920319,paldro1,https://birdsoftheworld.org/bow/species/paldro1/,Palawan Drongo,Dicrurus palawanensis,,,
Passeriformes,Irenidae,False,AVIBASE-052BB649,asifab2,https://birdsoftheworld.org/bow/species/asifab2/,Palawan Fairy-bluebird,Irena tweeddalii,,,
Passeriformes,Dicaeidae,False,AVIBASE-AB5413A0,palflo1,https://birdsoftheworld.org/bow/species/palflo1/,Palawan Flowerpecker,Prionochilus plateni,,8.5,
Passeriformes,Muscicapidae,False,AVIBASE-C7896162,palfly1,https://birdsoftheworld.org/bow/species/palfly1/,Palawan Flycatcher,Ficedula platenae,,12.1,
Passeriformes,Zosteropidae,False,AVIBASE-4D7B5D9D,pasbab1,https://birdsoftheworld.org/bow/species/pasbab1/,Palawan Striped Babbler,Zosterornis hypogrammicus,,21.6,
Passeriformes,Nectariniidae,False,AVIBASE-29AC81C3,olbsun6,https://birdsoftheworld.org/bow/species/olbsun6/,Palawan Sunbird,Cinnyris aurora,,,
Passeriformes,Paridae,False,AVIBASE-15DACC11,paltit2,https://birdsoftheworld.org/bow/species/paltit2/,Palawan Tit,Periparus amabilis,,12.7,
Passeriformes,Platysteiridae,False,AVIBASE-5A58B69A,palbat1,https://birdsoftheworld.org/bow/species/palbat1/,Pale Batis,Batis soror,,9.5,
Passeriformes,Icteridae,False,AVIBASE-C907BF92,bawcow3,https://birdsoftheworld.org/bow/species/bawcow3/,Pale Baywing,Agelaioides fringillarius,,45.3,
Passeriformes,Muscicapidae,False,AVIBASE-480F2C3C,pabfly2,https://birdsoftheworld.org/bow/species/pabfly2/,Pale Blue Flycatcher,Cyornis unicolor,,21.0,
Passeriformes,Campephagidae,False,AVIBASE-4660517B,pagcus1,https://birdsoftheworld.org/bow/species/pagcus1/,Pale Cicadabird,Edolisoma ceramense,,47.9,
Passeriformes,Hirundinidae,True,AVIBASE-A97BDA84,,https://birdsoftheworld.org/bow/species/rocmar1/,Pale Crag Martin,Ptyonoprogne obsoleta,,,
Passeriformes,Muscicapidae,False,AVIBASE-FA03A965,palfly2,https://birdsoftheworld.org/bow/species/palfly2/,Pale Flycatcher,Agricola pallidus,,23.6,
Passeriformes,Hirundinidae,True,AVIBASE-A9A9E1D1,pasmar1,https://birdsoftheworld.org/bow/species/pasmar1/,Pale Martin,Riparia diluta,,15.2,
Passeriformes,Cisticolidae,False,AVIBASE-319F6754,palpri1,https://birdsoftheworld.org/bow/species/palpri1/,Pale Prinia,Prinia somalica,,7.5,
Passeriformes,Passeridae,False,AVIBASE-B1A5B22C,palroc1,https://birdsoftheworld.org/bow/species/palroc1/,Pale Rockfinch,Carpospiza brachydactyla,,22.3,
Passeriformes,Fringillidae,False,AVIBASE-2AA95030,palros3,https://birdsoftheworld.org/bow/species/palros3/,Pale Rosefinch,Carpodacus stoliczkae,,20.8,
Passeriformes,Nectariniidae,False,AVIBASE-E1281FE3,palspi2,https://birdsoftheworld.org/bow/species/palspi2/,Pale Spiderhunter,Arachnothera dilutior,,11.2,
Passeriformes,Turdidae,False,AVIBASE-B6A18478,palthr1,https://birdsoftheworld.org/bow/species/palthr1/,Pale Thrush,Turdus pallidus,,72.1,
Passeriformes,Zosteropidae,False,AVIBASE-F80D69C2,whbwhe3,https://birdsoftheworld.org/bow/species/whbwhe3/,Pale White-eye,Zosterops flavilateralis,,9.4,
Passeriformes,Tyrannidae,False,AVIBASE-540609E5,pabmou1,https://birdsoftheworld.org/bow/species/pabmou1/,Pale-bellied Mourner,Rhytipterna immunda,,27.4,
Passeriformes,Sturnidae,False,AVIBASE-5FE2771C,pabmyn1,https://birdsoftheworld.org/bow/species/pabmyn1/,Pale-bellied Myna,Acridotheres cinereus,,98.9,
Passeriformes,Rhinocryptidae,False,AVIBASE-34FF09E8,mattap1,https://birdsoftheworld.org/bow/species/mattap1/,Pale-bellied Tapaculo,Scytalopus griseicollis,,18.1,
Passeriformes,Pipridae,False,AVIBASE-A0796435,pbtman1,https://birdsoftheworld.org/bow/species/pbtman1/,Pale-bellied Tyrant-Manakin,Neopelma pallescens,,18.2,
Passeriformes,Zosteropidae,False,AVIBASE-2C539D2C,sulwhe1,https://birdsoftheworld.org/bow/species/sulwhe1/,Pale-bellied White-eye,Zosterops consobrinorum,,10.1,
Passeriformes,Grallariidae,False,AVIBASE-18671DC1,pabant1,https://birdsoftheworld.org/bow/species/pabant1/,Pale-billed Antpitta,Grallaria carrikeri,,109.1,
Passeriformes,Dicaeidae,False,AVIBASE-BDB26F7B,pabflo1,https://birdsoftheworld.org/bow/species/pabflo1/,Pale-billed Flowerpecker,Dicaeum erythrorhynchos,,6.3,
Passeriformes,Paradoxornithidae,False,AVIBASE-6818E161,blbpar3,https://birdsoftheworld.org/bow/species/blbpar3/,Pale-billed Parrotbill,Suthora atrosuperciliaris,,16.8,
Passeriformes,Acanthizidae,False,AVIBASE-B4FFDAC9,pabscr1,https://birdsoftheworld.org/bow/species/pabscr1/,Pale-billed Scrubwren,Aethomyias spilodera,,11.7,
Passeriformes,Paradisaeidae,False,AVIBASE-7EF41BE0,pabsic1,https://birdsoftheworld.org/bow/species/pabsic1/,Pale-billed Sicklebill,Drepanornis bruijnii,,153.3,
Passeriformes,Monarchidae,False,AVIBASE-289B069F,pabmon1,https://birdsoftheworld.org/bow/species/pabmon1/,Pale-blue Monarch,Hypothymis puella,,11.1,
Passeriformes,Pellorneidae,False,AVIBASE-64078193,pabill1,https://birdsoftheworld.org/bow/species/pabill1/,Pale-breasted Illadopsis,Illadopsis rufipennis,,22.2,
Passeriformes,Furnariidae,False,AVIBASE-346286FC,pabspi1,https://birdsoftheworld.org/bow/species/pabspi1/,Pale-breasted Spinetail,Synallaxis albescens,,11.2,
Passeriformes,Turdidae,False,AVIBASE-C0938247,pabthr1,https://birdsoftheworld.org/bow/species/pabthr1/,Pale-breasted Thrush,Turdus leucomelas,,69.1,
Passeriformes,Furnariidae,False,AVIBASE-8F1CC6A2,pabtre1,https://birdsoftheworld.org/bow/species/pabtre1/,Pale-browed Treehunter,Cichlocolaptes leucophrus,,50.0,
Passeriformes,Muscicapidae,False,AVIBASE-786EFC15,pacblf1,https://birdsoftheworld.org/bow/species/pacblf1/,Pale-chinned Flycatcher,Cyornis poliogenys,,16.2,
Passeriformes,Cisticolidae,False,AVIBASE-6F165487,paccis1,https://birdsoftheworld.org/bow/species/paccis1/,Pale-crowned Cisticola,Cisticola cinnamomeus,,8.0,
Passeriformes,Tyrannidae,False,AVIBASE-C7D1E218,paefly1,https://birdsoftheworld.org/bow/species/paefly1/,Pale-edged Flycatcher,Myiarchus cephalotes,,26.3,
Passeriformes,Icteridae,False,AVIBASE-9A0C6612,paebla2,https://birdsoftheworld.org/bow/species/paebla2/,Pale-eyed Blackbird,Agelasticus xanthophthalmus,,45.1,
Passeriformes,Pycnonotidae,False,AVIBASE-E68BC96B,sttbul2,https://birdsoftheworld.org/bow/species/sttbul2/,Pale-eyed Bulbul,Pycnonotus davisoni,,,
Passeriformes,Tyrannidae,False,AVIBASE-CD3601B0,peptyr1,https://birdsoftheworld.org/bow/species/peptyr1/,Pale-eyed Pygmy Tyrant,Atalotriccus pilaris,,6.8,
Passeriformes,Turdidae,False,AVIBASE-EE26D2EA,paethr1,https://birdsoftheworld.org/bow/species/paethr1/,Pale-eyed Thrush,Turdus leucops,,62.4,
Passeriformes,Thamnophilidae,False,AVIBASE-1154B900,pafant1,https://birdsoftheworld.org/bow/species/pafant1/,Pale-faced Bare-eye,Phlegopsis borbae,,50.0,
Passeriformes,Pycnonotidae,False,AVIBASE-9B0BF560,flabul3,https://birdsoftheworld.org/bow/species/flabul3/,Pale-faced Bulbul,Pycnonotus leucops,,,
Passeriformes,Cettiidae,False,AVIBASE-E87512DF,pfbwar1,https://birdsoftheworld.org/bow/species/pfbwar1/,Pale-footed Bush Warbler,Hemitesia pallidipes,,10.0,
Passeriformes,Hirundinidae,True,AVIBASE-863A0FD8,pafswa1,https://birdsoftheworld.org/bow/species/pafswa1/,Pale-footed Swallow,Orochelidon flavipes,,9.8,
Passeriformes,Estrildidae,False,AVIBASE-AE4727FB,pafneg1,https://birdsoftheworld.org/bow/species/pafneg1/,Pale-fronted Nigrita,Nigrita luteifrons,,13.2,
Passeriformes,Passerellidae,False,AVIBASE-E350CC20,phbfin1,https://birdsoftheworld.org/bow/species/phbfin1/,Pale-headed Brushfinch,Atlapetes pallidiceps,,27.5,
Passeriformes,Estrildidae,False,AVIBASE-E25374DB,pahmun1,https://birdsoftheworld.org/bow/species/pahmun1/,Pale-headed Munia,Lonchura pallida,,12.0,
Passeriformes,Furnariidae,False,AVIBASE-71B6E38F,palhor3,https://birdsoftheworld.org/bow/species/palhor3/,Pale-legged Hornero,Furnarius leucopus,,54.8,
Passeriformes,Phylloscopidae,False,AVIBASE-D0FA2385,pllwar1,https://birdsoftheworld.org/bow/species/pllwar1/,Pale-legged Leaf Warbler,Phylloscopus tenellipes,,11.8,
Passeriformes,Parulidae,False,AVIBASE-BBD736B2,palwar1,https://birdsoftheworld.org/bow/species/palwar1/,Pale-legged Warbler,Myiothlypis signata,,11.3,
Passeriformes,Passerellidae,False,AVIBASE-B4E51F83,pnbfin1,https://birdsoftheworld.org/bow/species/pnbfin1/,Pale-naped Brushfinch,Atlapetes pallidinucha,,34.6,
Passeriformes,Pycnonotidae,False,AVIBASE-146387FC,paogre1,https://birdsoftheworld.org/bow/species/paogre1/,Pale-olive Greenbul,Phyllastrephus fulviventris,,33.3,
Passeriformes,Campephagidae,False,AVIBASE-A02DF10C,sumcus1,https://birdsoftheworld.org/bow/species/sumcus1/,Pale-shouldered Cicadabird,Edolisoma dohertyi,,68.0,
Passeriformes,Furnariidae,False,AVIBASE-94499117,,,Pale-tailed Canastero,Asthenes huancavelicae,,,
Passeriformes,Pycnonotidae,False,AVIBASE-04E77EEF,,https://birdsoftheworld.org/bow/species/patgre1/,Pale-throated Greenbul,Atimastillas flavigula,,,
Passeriformes,Timaliidae,False,AVIBASE-11D591B6,patwrb1,https://birdsoftheworld.org/bow/species/patwrb1/,Pale-throated Wren-Babbler,Spelaeornis kinneari,,11.8,
Passeriformes,Tyrannidae,False,AVIBASE-DE77BA6A,pattyr3,https://birdsoftheworld.org/bow/species/pattyr3/,Pale-tipped Inezia,Inezia caudata,,7.5,
Passeriformes,Turdidae,False,AVIBASE-E124336D,pavthr1,https://birdsoftheworld.org/bow/species/pavthr1/,Pale-vented Thrush,Turdus obsoletus,,74.8,
Passeriformes,Sturnidae,False,AVIBASE-975D0D5D,pawsta1,https://birdsoftheworld.org/bow/species/pawsta1/,Pale-winged Starling,Onychognathus nabouroup,,102.4,
Passeriformes,Petroicidae,False,AVIBASE-42D29B35,payrob1,https://birdsoftheworld.org/bow/species/payrob1/,Pale-yellow Robin,Eopsaltria capito,,13.9,
Passeriformes,Nectariniidae,False,AVIBASE-783E492C,palsun2,https://birdsoftheworld.org/bow/species/palsun2/,Palestine Sunbird,Cinnyris osea,,7.2,
Passeriformes,Fringillidae,False,AVIBASE-6B31D099,palila,https://birdsoftheworld.org/bow/species/palila/,Palila,Loxioides bailleui,,37.8,
